"country","year","vessel.length","species","regulated.gear","fishing.tech","fleets","age","type","value"
"GBR",2010,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age8","l",0.012
"GBR",2010,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age8","l",0.031
"GBR",2010,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age8","l",5.703
"GBR",2010,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age8","l",2.353
"GBR",2010,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age8","l",0.351
"GBR",2010,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age8","l",0.778
"GBR",2011,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age8","l",0
"GBR",2011,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age8","l",0
"GBR",2011,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age8","l",4.316
"GBR",2011,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age8","l",1.968
"GBR",2011,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age8","l",0.214
"GBR",2011,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age8","l",0.559
"GBR",2012,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age8","l",0
"GBR",2012,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age8","l",0.001
"GBR",2012,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age8","l",6.135
"GBR",2012,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age8","l",1.409
"GBR",2012,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age8","l",0.315
"GBR",2012,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age8","l",0.502
"GBR",2013,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age8","l",0.001
"GBR",2013,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age8","l",0.001
"GBR",2013,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age8","l",21.956
"GBR",2013,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age8","l",2.869
"GBR",2013,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age8","l",1.324
"GBR",2013,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age8","l",1.252
"GBR",2014,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age8","l",0
"GBR",2014,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age8","l",0
"GBR",2014,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age8","l",1.132
"GBR",2014,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age8","l",0.442
"GBR",2014,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age8","l",1.191
"GBR",2014,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age8","l",0.889
"GBR",2015,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age8","l",0
"GBR",2015,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age8","l",0
"GBR",2015,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age8","l",1.252
"GBR",2015,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age8","l",0.47
"GBR",2015,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age8","l",2.341
"GBR",2015,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age8","l",0.712
"GBR",2016,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age8","l",0
"GBR",2016,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age8","l",0
"GBR",2016,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age8","l",1.568
"GBR",2016,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age8","l",1.039
"GBR",2016,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age8","l",7.66
"GBR",2016,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age8","l",12.891
"FRA",2003,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age8","l",0.189
"FRA",2003,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age8","l",0.017
"FRA",2003,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age8","l",1.801
"FRA",2003,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age8","l",14.654
"FRA",2003,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age8","l",0.033
"FRA",2003,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age8","l",0
"FRA",2004,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age8","l",0.2
"FRA",2004,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age8","l",0.012
"FRA",2004,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age8","l",7.964
"FRA",2004,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age8","l",2.167
"FRA",2004,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age8","l",0.516
"FRA",2004,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age8","l",0.004
"FRA",2005,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age8","l",0
"FRA",2005,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age8","l",0.009
"FRA",2005,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age8","l",1.015
"FRA",2005,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age8","l",0.424
"FRA",2005,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age8","l",4.288
"FRA",2005,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age8","l",1.005
"FRA",2006,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age8","l",0.007
"FRA",2006,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age8","l",0.27
"FRA",2006,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age8","l",0.052
"FRA",2006,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age8","l",0.003
"FRA",2006,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age8","l",9.886
"FRA",2006,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age8","l",4.162
"FRA",2007,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age8","l",0.004
"FRA",2007,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age8","l",0.078
"FRA",2007,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age8","l",0.675
"FRA",2007,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age8","l",0.554
"FRA",2007,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age8","l",2.019
"FRA",2007,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age8","l",2.204
"FRA",2008,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age8","l",0.212
"FRA",2008,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age8","l",0
"FRA",2008,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age8","l",2.711
"FRA",2008,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age8","l",1.159
"FRA",2008,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age8","l",13.722
"FRA",2008,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age8","l",5.613
"FRA",2009,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age8","l",0.157
"FRA",2009,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age8","l",0.066
"FRA",2009,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age8","l",21.415
"FRA",2009,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age8","l",2.79
"FRA",2009,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age8","l",3.714
"FRA",2009,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age8","l",2.855
"FRA",2010,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age8","l",0.485
"FRA",2010,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age8","l",0.189
"FRA",2010,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age8","l",64.363
"FRA",2010,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age8","l",11.155
"FRA",2010,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age8","l",4.637
"FRA",2010,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age8","l",2.107
"FRA",2011,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age8","l",0
"FRA",2011,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age8","l",0.002
"FRA",2011,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age8","l",27.386
"FRA",2011,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age8","l",9.147
"FRA",2011,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age8","l",2.289
"FRA",2011,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age8","l",2.265
"FRA",2012,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age8","l",0
"FRA",2012,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age8","l",0.01
"FRA",2012,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age8","l",52.827
"FRA",2012,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age8","l",9.019
"FRA",2012,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age8","l",3.501
"FRA",2012,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age8","l",2.184
"FRA",2013,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age8","l",0.057
"FRA",2013,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age8","l",0.01
"FRA",2013,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age8","l",142.632
"FRA",2013,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age8","l",17.132
"FRA",2013,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age8","l",9.331
"FRA",2013,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age8","l",4.08
"FRA",2014,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age8","l",0
"FRA",2014,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age8","l",0
"FRA",2014,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age8","l",13.519
"FRA",2014,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age8","l",3.942
"FRA",2014,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age8","l",7.721
"FRA",2014,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age8","l",4.4
"FRA",2015,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age8","l",0
"FRA",2015,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age8","l",0
"FRA",2015,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age8","l",11.29
"FRA",2015,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age8","l",6.553
"FRA",2015,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age8","l",17.417
"FRA",2015,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age8","l",8.589
"FRA",2016,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age8","l",0
"FRA",2016,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age8","l",0
"FRA",2016,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age8","l",15.178
"FRA",2016,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age8","l",9.805
"FRA",2016,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age8","l",71.199
"FRA",2016,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age8","l",149.156
"IRL",2003,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age8","l",0.008
"IRL",2003,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age8","l",0.005
"IRL",2003,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age8","l",0.22
"IRL",2003,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age8","l",25.978
"IRL",2003,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age8","l",0.011
"IRL",2003,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age8","l",0
"IRL",2004,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age8","l",0.021
"IRL",2004,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age8","l",0.009
"IRL",2004,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age8","l",0.69
"IRL",2004,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age8","l",3.956
"IRL",2004,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age8","l",0.148
"IRL",2004,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age8","l",0.01
"IRL",2005,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age8","l",0
"IRL",2005,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age8","l",0.009
"IRL",2005,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age8","l",0.255
"IRL",2005,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age8","l",1.333
"IRL",2005,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age8","l",1.08
"IRL",2005,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age8","l",3.038
"IRL",2006,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age8","l",0.002
"IRL",2006,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age8","l",0.288
"IRL",2006,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age8","l",0.022
"IRL",2006,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age8","l",0.009
"IRL",2006,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age8","l",3.658
"IRL",2006,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age8","l",13.786
"IRL",2007,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age8","l",0.001
"IRL",2007,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age8","l",0.051
"IRL",2007,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age8","l",0.242
"IRL",2007,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age8","l",1.1
"IRL",2007,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age8","l",1.195
"IRL",2007,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age8","l",7.771
"IRL",2008,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age8","l",0.066
"IRL",2008,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age8","l",0
"IRL",2008,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age8","l",0.876
"IRL",2008,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age8","l",1.764
"IRL",2008,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age8","l",12.062
"IRL",2008,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age8","l",6.301
"IRL",2009,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age8","l",0.039
"IRL",2009,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age8","l",0.035
"IRL",2009,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age8","l",8.178
"IRL",2009,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age8","l",5.088
"IRL",2009,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age8","l",4.985
"IRL",2009,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age8","l",2.159
"IRL",2010,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age8","l",0.183
"IRL",2010,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age8","l",0.171
"IRL",2010,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age8","l",20.863
"IRL",2010,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age8","l",13.239
"IRL",2010,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age8","l",5.607
"IRL",2010,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age8","l",3.462
"IRL",2011,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age8","l",0
"IRL",2011,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age8","l",0.001
"IRL",2011,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age8","l",10.59
"IRL",2011,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age8","l",6.838
"IRL",2011,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age8","l",2.985
"IRL",2011,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age8","l",2.768
"IRL",2012,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age8","l",0
"IRL",2012,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age8","l",0.01
"IRL",2012,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age8","l",15.036
"IRL",2012,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age8","l",8.562
"IRL",2012,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age8","l",6.031
"IRL",2012,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age8","l",2.316
"IRL",2013,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age8","l",0.015
"IRL",2013,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age8","l",0.01
"IRL",2013,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age8","l",44.015
"IRL",2013,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age8","l",15.942
"IRL",2013,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age8","l",20.053
"IRL",2013,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age8","l",7.794
"IRL",2014,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age8","l",0
"IRL",2014,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age8","l",0
"IRL",2014,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age8","l",4.653
"IRL",2014,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age8","l",2.495
"IRL",2014,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age8","l",12.492
"IRL",2014,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age8","l",4.69
"IRL",2015,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age8","l",0
"IRL",2015,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age8","l",0
"IRL",2015,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age8","l",3.355
"IRL",2015,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age8","l",2.228
"IRL",2015,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age8","l",29.806
"IRL",2015,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age8","l",6.023
"IRL",2016,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age8","l",0
"IRL",2016,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age8","l",0
"IRL",2016,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age8","l",5.631
"IRL",2016,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age8","l",5.305
"IRL",2016,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age8","l",128.61
"IRL",2016,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age8","l",98.911
"OTH",2003,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2003,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2004,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2004,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age9","l",0.009
"OTH",2004,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2005,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2005,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age9","l",0.003
"OTH",2005,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2006,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2006,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2006,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age9","l",0.007
"OTH",2007,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2007,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2007,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age9","l",0.002
"OTH",2008,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age9","l",0.001
"OTH",2008,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age9","l",0.005
"OTH",2008,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age9","l",0.05
"OTH",2009,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2009,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age9","l",0.014
"OTH",2009,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2010,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2010,"O10M","HAD","TR1","DTS","OTH_DTS_O10M","age9","l",0.123
"OTH",2010,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age9","l",0.237
"OTH",2010,"O10M","WHG","TR1","DTS","OTH_DTS_O10M","age9","l",0.002
"OTH",2010,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age9","l",0.014
"OTH",2011,"O10M","COD","TR1","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2011,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2011,"O10M","HAD","TR1","DTS","OTH_DTS_O10M","age9","l",0.14
"OTH",2011,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age9","l",0.82
"OTH",2011,"O10M","WHG","TR1","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2011,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age9","l",0.007
"OTH",2012,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2012,"O10M","HAD","TR1","DTS","OTH_DTS_O10M","age9","l",0.008
"OTH",2012,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age9","l",0.296
"OTH",2012,"O10M","WHG","TR1","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2012,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2013,"O10M","COD","TR1","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2013,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2013,"O10M","HAD","TR1","DTS","OTH_DTS_O10M","age9","l",0.004
"OTH",2013,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age9","l",0.079
"OTH",2013,"O10M","WHG","TR1","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2013,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age9","l",0.036
"OTH",2014,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2014,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age9","l",0.1
"OTH",2014,"O10M","WHG","TR1","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2014,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2015,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2015,"O10M","HAD","TR1","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2015,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age9","l",0.006
"OTH",2015,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age9","l",0.054
"OTH",2016,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age9","l",0
"OTH",2016,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age9","l",0.024
"OTH",2016,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age9","l",1.029
"GBR",2003,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age9","l",0.002
"GBR",2003,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2003,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age9","l",0.016
"GBR",2003,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age9","l",0.686
"GBR",2003,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age9","l",0.001
"GBR",2003,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2004,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2004,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age9","l",0.001
"GBR",2004,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age9","l",0.036
"GBR",2004,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age9","l",0.233
"GBR",2004,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age9","l",0.007
"GBR",2004,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2005,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2005,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2005,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age9","l",0.009
"GBR",2005,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age9","l",0.024
"GBR",2005,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2005,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2006,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2006,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2006,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age9","l",0.001
"GBR",2006,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2006,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age9","l",0.12
"GBR",2006,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age9","l",0.016
"GBR",2007,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2007,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2007,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2007,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2007,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2007,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age9","l",0.004
"GBR",2008,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2008,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age9","l",0.012
"GBR",2008,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age9","l",0.003
"GBR",2008,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age9","l",0.032
"GBR",2008,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age9","l",0.239
"GBR",2008,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age9","l",0.258
"GBR",2009,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2009,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2009,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age9","l",0.559
"GBR",2009,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age9","l",0.047
"GBR",2009,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2009,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2010,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2010,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age9","l",0
"GBR",2010,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age9","l",0.846
"GBR",2010,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age9","l",0.325
